Block,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Hour,Week,Month,Year,Day,Station,Tmax,Tmin,Tavg,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS
10,41.974689,-87.890615,9,6,1,0,34,8,2013,22,1,78.0,68.0,73.0,1,0,0,0,0,0
10,41.974689,-87.890615,9,16,0,0,34,8,2013,22,1,78.0,68.0,73.0,1,0,0,0,0,0
10,41.974689,-87.890615,9,22,0,0,34,8,2013,22,1,78.0,68.0,73.0,1,0,0,0,0,0
10,41.974689,-87.890615,9,42,0,0,34,8,2013,22,1,78.0,68.0,73.0,1,0,0,0,0,0
10,41.974689,-87.890615,9,10,0,0,34,8,2013,22,1,78.0,68.0,73.0,1,0,0,0,0,0
10,41.974689,-87.890615,9,1,0,0,34,8,2013,22,1,78.0,68.0,73.0,0,0,0,1,0,0
10,41.957799,-87.930995,5,2,0,0,34,8,2013,22,1,78.0,68.0,73.0,0,1,0,0,0,0
48,41.925198,-87.746381,8,7,0,0,34,8,2013,22,1,78.0,68.0,73.0,0,1,0,0,0,0
51,41.973845,-87.805059,9,21,0,0,34,8,2013,22,1,78.0,68.0,73.0,1,0,0,0,0,0
82,41.743402,-87.731435,8,40,0,0,34,8,2013,22,1,78.0,68.0,73.0,0,1,0,0,0,0
82,41.743402,-87.731435,8,7,0,0,34,8,2013,22,1,78.0,68.0,73.0,0,0,1,0,0,0
82,41.743402,-87.731435,8,21,1,0,34,8,2013,22,1,78.0,68.0,73.0,1,0,0,0,0,0
65,41.728495,-87.60096300000002,5,22,1,0,34,8,2013,22,1,78.0,68.0,73.0,0,1,0,0,0,0
65,41.728495,-87.60096300000002,5,16,0,0,34,8,2013,22,1,78.0,68.0,73.0,0,0,1,0,0,0
65,41.728495,-87.60096300000002,5,5,0,0,34,8,2013,22,1,78.0,68.0,73.0,1,0,0,0,0,0
17,41.94722700000001,-87.67145699999998,9,21,0,0,34,8,2013,22,1,78.0,68.0,73.0,0,1,0,0,0,0
17,41.94722700000001,-87.67145699999998,9,7,0,0,34,8,2013,22,1,78.0,68.0,73.0,1,0,0,0,0,0
13,41.904194,-87.756155,9,3,0,0,34,8,2013,22,1,78.0,68.0,73.0,0,1,0,0,0,0
39,41.951866,-87.72505699999998,8,38,0,0,34,8,2013,22,1,78.0,68.0,73.0,0,1,0,0,0,0
39,41.951866,-87.72505699999998,8,6,0,0,34,8,2013,22,1,78.0,68.0,73.0,0,0,1,0,0,0
39,41.951866,-87.72505699999998,8,15,1,0,34,8,2013,22,1,78.0,68.0,73.0,1,0,0,0,0,0
51,41.763733,-87.742302,8,4,0,0,34,8,2013,22,1,78.0,68.0,73.0,0,1,0,0,0,0
51,41.763733,-87.742302,8,1,0,0,34,8,2013,22,1,78.0,68.0,73.0,1,0,0,0,0,0
58,41.98728,-87.666066,8,17,0,0,34,8,2013,22,1,78.0,68.0,73.0,0,1,0,0,0,0
58,41.98728,-87.666066,8,37,1,0,34,8,2013,22,1,78.0,68.0,73.0,1,0,0,0,0,0
58,41.98728,-87.666066,8,26,0,0,34,8,2013,22,1,78.0,68.0,73.0,1,0,0,0,0,0
17,41.912563,-87.66805500000002,9,3,1,0,34,8,2013,22,1,78.0,68.0,73.0,0,1,0,0,0,0
71,42.009876,-87.807277,9,13,0,0,34,8,2013,22,1,78.0,68.0,73.0,0,1,0,0,0,0
71,42.009876,-87.807277,9,18,0,0,34,8,2013,22,1,78.0,68.0,73.0,1,0,0,0,0,0
71,42.009876,-87.807277,9,48,1,0,34,8,2013,22,1,78.0,68.0,73.0,1,0,0,0,0,0
42,41.776428,-87.627096,8,15,1,0,34,8,2013,22,1,78.0,68.0,73.0,0,1,0,0,0,0
42,41.776428,-87.627096,8,18,1,0,34,8,2013,22,1,78.0,68.0,73.0,1,0,0,0,0,0
62,41.994679,-87.770899,8,5,0,0,34,8,2013,22,1,78.0,68.0,73.0,0,1,0,0,0,0
62,41.994679,-87.770899,8,43,0,0,34,8,2013,22,1,78.0,68.0,73.0,1,0,0,0,0,0
21,41.925652,-87.63359,8,11,0,0,34,8,2013,22,1,78.0,68.0,73.0,0,1,0,0,0,0
21,41.925652,-87.63359,8,19,0,0,34,8,2013,22,1,78.0,68.0,73.0,1,0,0,0,0,0
41,41.95469,-87.800991,9,22,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
41,41.95469,-87.800991,9,13,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,0,1,0,0,0
41,41.95469,-87.800991,9,35,1,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
25,41.891118,-87.65449100000002,8,14,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
11,41.867108,-87.654224,8,33,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
11,41.896282,-87.655232,8,5,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
22,41.921965,-87.632085,8,7,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
22,41.921965,-87.632085,8,4,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,0,1,0,0,0
22,41.921965,-87.632085,8,1,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
17,41.720848,-87.666014,9,1,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
89,41.732984,-87.649642,8,19,1,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
89,41.732984,-87.649642,8,41,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
89,41.732984,-87.649642,8,12,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
36,41.944869,-87.832763,8,1,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
36,41.944869,-87.832763,8,6,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
58,41.986921,-87.689778,9,3,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
58,41.986921,-87.689778,9,2,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,0,1,0,0,0
58,41.986921,-87.689778,9,17,1,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
50,41.801498,-87.763416,9,15,1,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
50,41.801498,-87.763416,9,9,1,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
14,41.906638,-87.701431,9,15,1,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
10,41.723195,-87.64997,5,5,1,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
10,41.723195,-87.64997,5,6,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
11,41.868077,-87.666901,9,19,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
11,41.868077,-87.666901,9,50,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
11,41.868077,-87.666901,9,50,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
11,41.868077,-87.666901,9,37,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
11,41.868077,-87.666901,9,12,1,0,35,8,2013,29,1,89.0,66.0,78.0,0,0,1,0,0,0
11,41.868077,-87.666901,9,29,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
42,41.662014,-87.72460799999998,8,17,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
43,41.878114,-87.629798,3,13,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
28,41.932094,-87.700117,8,3,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
28,41.932094,-87.700117,8,8,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,0,1,0,0,0
70,41.916265,-87.800515,8,17,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
25,41.846075,-87.716277,9,4,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
25,41.846075,-87.716277,9,3,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
35,41.682587,-87.707973,9,6,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
35,41.682587,-87.707973,9,2,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,0,1,0,0,0
45,41.963976,-87.69181,9,1,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,0,1,0,0,0
46,41.964242,-87.757639,8,30,1,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
70,42.008314,-87.77792099999998,9,41,1,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
70,42.008314,-87.77792099999998,9,10,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
61,41.991429,-87.747113,8,3,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
61,41.991429,-87.747113,8,15,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
30,41.857402,-87.694991,8,1,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,0,1,0,0,0
30,41.857402,-87.694991,8,2,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
11,41.868142,-87.696269,9,7,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
11,41.868142,-87.696269,9,1,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
61,41.923738,-87.785288,9,36,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
61,41.923738,-87.785288,9,27,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
61,41.923738,-87.785288,9,27,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
61,41.923738,-87.785288,9,34,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
12,42.010412,-87.66214000000002,8,4,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
10,41.89923,-87.716788,9,47,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
60,41.960616,-87.777189,9,11,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
33,41.704336,-87.70373599999998,8,28,1,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
17,41.911824,-87.726737,9,19,1,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
35,41.800737,-87.71188000000002,8,4,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
52,41.778297,-87.752411,9,7,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
67,41.77166,-87.703047,8,34,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
67,41.77166,-87.703047,8,17,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
22,41.768388,-87.678649,8,10,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,0,1,0,0,0
10,41.773215,-87.60088,8,9,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
39,41.822536,-87.66634300000003,9,8,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
39,41.822536,-87.66634300000003,9,6,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
64,41.778748,-87.586427,8,3,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
71,41.766202,-87.562889,9,11,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
77,41.754676,-87.612922,9,10,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
50,41.803423,-87.642984,8,35,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
79,41.754292,-87.590773,9,5,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
52,41.798697,-87.736812,8,13,1,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
63,41.776156,-87.778927,9,11,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
63,41.776156,-87.778927,9,3,1,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
37,41.82561,-87.726549,9,6,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
37,41.82561,-87.726549,9,3,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
12,41.673408,-87.599862,5,31,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
12,41.673408,-87.599862,5,4,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
10,41.72646500000001,-87.585413,5,2,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
10,41.72646500000001,-87.585413,5,9,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
13,41.740641,-87.546587,5,7,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,0,1,0,0,0
13,41.740641,-87.546587,5,24,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
37,41.680946,-87.535198,8,2,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
24,41.704572,-87.56566600000002,8,39,1,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
24,41.704572,-87.56566600000002,8,39,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
24,41.704572,-87.56566600000002,8,46,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
89,41.733643,-87.55551,8,3,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,0,1,0,0,0
10,41.750498,-87.605294,5,12,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
58,41.98480900000001,-87.728492,8,3,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
58,41.98480900000001,-87.728492,8,2,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
40,41.659112,-87.53869300000002,8,32,1,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
91,41.99247800000001,-87.862995,8,31,1,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
91,41.99247800000001,-87.862995,8,50,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
91,41.99247800000001,-87.862995,8,50,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
91,41.99247800000001,-87.862995,8,38,1,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
91,41.99247800000001,-87.862995,8,27,1,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
10,41.974689,-87.890615,9,29,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
10,41.974689,-87.890615,9,50,1,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
10,41.974689,-87.890615,9,50,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
10,41.974689,-87.890615,9,50,1,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
10,41.974689,-87.890615,9,50,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
10,41.974689,-87.890615,9,19,1,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
10,41.974689,-87.890615,9,5,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
10,41.974689,-87.890615,9,16,1,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
10,41.974689,-87.890615,9,27,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
10,41.974689,-87.890615,9,18,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
10,41.974689,-87.890615,9,13,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,0,1,0,0,0
10,41.974689,-87.890615,9,24,1,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
10,41.974689,-87.890615,9,1,1,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
10,41.974689,-87.890615,9,3,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
10,41.974689,-87.890615,9,40,1,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
10,41.974689,-87.890615,9,12,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
10,41.974689,-87.890615,9,50,1,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
10,41.974689,-87.890615,9,48,1,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
10,41.974689,-87.890615,9,31,1,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
10,41.974689,-87.890615,9,22,1,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
10,41.974689,-87.890615,9,50,1,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
10,41.957799,-87.930995,5,11,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
48,41.925198,-87.746381,8,8,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
48,41.925198,-87.746381,8,9,1,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
51,41.973845,-87.805059,9,14,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
51,41.973845,-87.805059,9,36,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
82,41.743402,-87.731435,8,21,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
82,41.743402,-87.731435,8,31,1,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
65,41.728495,-87.60096300000002,5,24,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
17,41.94722700000001,-87.67145699999998,9,8,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
17,41.94722700000001,-87.67145699999998,9,5,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
90,41.793818,-87.654234,5,2,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
13,41.904194,-87.756155,9,2,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
39,41.951866,-87.72505699999998,8,11,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
51,41.763733,-87.742302,8,6,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
51,41.763733,-87.742302,8,2,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
58,41.98728,-87.666066,8,39,1,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
58,41.98728,-87.666066,8,11,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,0,1,0,0,0
17,41.912563,-87.66805500000002,9,21,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
71,42.009876,-87.807277,9,50,1,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
71,42.009876,-87.807277,9,50,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
71,42.009876,-87.807277,9,50,1,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
71,42.009876,-87.807277,9,50,1,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
42,41.776428,-87.627096,8,12,1,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
62,41.994679,-87.770899,8,11,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
62,41.994679,-87.770899,8,2,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,0,1,0,0,0
62,41.994679,-87.770899,8,4,0,0,35,8,2013,29,1,89.0,66.0,78.0,1,0,0,0,0,0
21,41.925652,-87.63359,8,1,0,0,35,8,2013,29,1,89.0,66.0,78.0,0,1,0,0,0,0
41,41.95469,-87.800991,9,50,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
41,41.95469,-87.800991,9,3,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
41,41.95469,-87.800991,9,37,0,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
25,41.891118,-87.65449100000002,8,15,0,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
11,41.867108,-87.654224,8,24,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
11,41.867108,-87.654224,8,12,0,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
11,41.896282,-87.655232,8,4,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
11,41.896282,-87.655232,8,5,0,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
22,41.921965,-87.632085,8,4,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
22,41.921965,-87.632085,8,50,1,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
22,41.921965,-87.632085,8,5,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,0,1,0,0,0
22,41.921965,-87.632085,8,50,1,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
22,41.921965,-87.632085,8,20,1,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
17,41.720848,-87.666014,9,15,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
17,41.720848,-87.666014,9,16,0,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
89,41.732984,-87.649642,8,19,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
89,41.732984,-87.649642,8,49,0,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
36,41.944869,-87.832763,8,2,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
36,41.944869,-87.832763,8,1,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,0,1,0,0,0
36,41.944869,-87.832763,8,16,0,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
50,41.801498,-87.763416,9,18,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
50,41.801498,-87.763416,9,41,0,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
14,41.906638,-87.701431,9,27,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
14,41.906638,-87.701431,9,32,1,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
14,41.906638,-87.701431,9,50,0,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
10,41.723195,-87.64997,5,10,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,0,1,0,0,0
11,41.868077,-87.666901,9,14,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
42,41.662014,-87.72460799999998,8,4,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
42,41.662014,-87.72460799999998,8,4,0,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
43,41.878114,-87.629798,3,10,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
43,41.878114,-87.629798,3,27,0,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
70,41.916265,-87.800515,8,18,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
70,41.916265,-87.800515,8,13,1,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
25,41.846075,-87.716277,9,3,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
25,41.846075,-87.716277,9,12,0,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
35,41.682587,-87.707973,9,22,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
35,41.682587,-87.707973,9,10,0,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
45,41.963976,-87.69181,9,32,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
45,41.963976,-87.69181,9,50,1,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
46,41.964242,-87.757639,8,35,1,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
46,41.964242,-87.757639,8,13,0,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
70,42.008314,-87.77792099999998,9,6,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
70,42.008314,-87.77792099999998,9,16,0,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
61,41.991429,-87.747113,8,1,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
30,41.857402,-87.694991,8,1,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
30,41.857402,-87.694991,8,3,0,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
11,41.868142,-87.696269,9,19,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
11,41.868142,-87.696269,9,13,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,0,1,0,0,0
61,41.923738,-87.785288,9,36,1,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
12,42.010412,-87.66214000000002,8,2,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
10,41.89923,-87.716788,9,24,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
10,41.89923,-87.716788,9,45,1,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
60,41.960616,-87.777189,9,8,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
60,41.960616,-87.777189,9,1,0,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
33,41.704336,-87.70373599999998,8,6,0,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
17,41.911824,-87.726737,9,1,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,0,1,0,0,0
17,41.911824,-87.726737,9,27,0,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
22,41.801179,-87.679447,8,13,1,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
22,41.801179,-87.679447,8,17,0,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
35,41.800737,-87.71188000000002,8,4,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
35,41.800737,-87.71188000000002,8,1,0,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
52,41.778297,-87.752411,9,6,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
52,41.778297,-87.752411,9,13,0,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
67,41.77166,-87.703047,8,8,0,0,36,9,2013,6,1,86.0,57.0,72.0,0,1,0,0,0,0
67,41.77166,-87.703047,8,27,0,0,36,9,2013,6,1,86.0,57.0,72.0,1,0,0,0,0,0
